x,y,z,t,d,dx,dy,dz,eta
0.0023757444,-0.0043975901,0.0016495307,0.005,8.891628908713756e-07,-3.5869999237547745e-07,8.136000246850017e-07,0,-8.863133629686756e-07
0.004104381,0.0028503757,0.0016191613,0.005,9.855091320787324e-07,-8.868000236361695e-07,-4.299000124774466e-07,0,-9.735989198568842e-07
0.0043476732,0.0024653405,0.0020375613,0.005,1.373404643345566e-06,-1.260900035049417e-06,-5.443999953058665e-07,0,-1.3653620168597655e-06
0.0043979788,0.002374954,0.0016496728,0.005,1.0568587640591431e-06,-9.768000381882302e-07,-4.0349999608224607e-07,0,-1.0512121159690635e-06
0.0028567611,0.0041003525,0.0483799178,0.005,1.1521740361786215e-07,-6.490000004077956e-08,-9.520000077145596e-08,0,-1.1521145462482785e-07
0.0024639984,0.0043483527,0.0479622748,0.005,1.549337014239427e-07,-7.620000275210259e-08,-1.3490000583260553e-07,0,-1.5493355335054887e-07
0.0023698254,0.0044005013,0.0483500472,0.005,1.1835556534833813e-07,-5.5000000998006726e-08,-1.0480000156576352e-07,0,-1.1834878912639346e-07
0.0041019376,-0.0028542739,0.0483813919,0.005,1.1516110731690787e-07,-9.520000077145596e-08,6.479999825614868e-08,0,-1.1515500839259091e-07
0.0043429588,-0.0024747046,0.0479606565,0.005,1.554183057805858e-07,-1.354000005449052e-07,7.629999743130611e-08,0,-1.554165368162705e-07
0.0043969534,-0.0023770386,0.0483500618,0.005,1.1817851230944143e-07,-1.0459999799650177e-07,5.5000000998006726e-08,0,-1.1817066461906195e-07
0.0010973024,0.0048751994,0.0007047018,0.005,2.3062960963216028e-07,-1.0389999971494035e-07,-2.0589999394360348e-07,0,-2.2368924457259048e-07
0.0011054696,-0.0048730056,0.0492930852,0.005,3.960732186669702e-08,-9.29999988130703e-09,3.8500001409147444e-08,0,-3.960347542616982e-08
0.0048697265,0.0011180209,0.0492935041,0.005,3.963092254366529e-08,-3.8500001409147444e-08,-9.399999889581068e-09,0,-3.962715103104919e-08
0.0048693543,-0.001119406,0.0007069905,0.005,2.5585035245967447e-07,-2.534999907766178e-07,3.459999931010316e-08,0,-2.5480765326879595e-07
-0.0047335176,-0.0015981133,0.0495602803,0.005,2.2200000060479397e-08,2.099999996119095e-08,7.200000151641461e-09,0,-2.2199755115789865e-08
-0.0047326357,0.0016004185,0.0004381873,0.005,1.0747748291350945e-07,1.0709999997970954e-07,8.99999985648492e-09,0,-9.857262739214334e-08
-0.0015095313,-0.0047661802,0.00042271,0.005,1.7905138349760819e-07,5.560000104765095e-08,1.7019999631884275e-07,0,-1.790440996808293e-07
-0.0015075344,0.004766703,0.0495810082,0.005,2.1250881943046807e-08,6.600000101997239e-09,-2.0199999894998655e-08,0,-2.1249925742650166e-08
-0.0019968451,0.0045839344,0.0009541352,0.005,2.5729113417582994e-07,4.5699998452164436e-08,-2.5319999963357986e-07,0,-2.5038202797374176e-07
-0.0024955514,0.0043321233,0.0008118238,0.005,1.8642802501744882e-07,5.209999898170281e-08,-1.7899999704695801e-07,0,-1.8111132612120412e-07
-0.001996949,-0.0045838953,0.0490454739,0.005,5.7164061928460796e-08,2.3300000151493805e-08,5.220000076633369e-08,0,-5.716176193406447e-08
-0.002497795,-0.0043306754,0.0491858284,0.005,4.8213379955086566e-08,2.420000022596014e-08,4.170000167391663e-08,0,-4.821320764240161e-08
-0.004583453,0.0019978991,0.0490442611,0.005,5.727870444616201e-08,5.209999898170281e-08,-2.380000019286399e-08,0,-5.726998968200864e-08
-0.0043287183,0.0025009773,0.0491888644,0.005,4.7832312333184746e-08,4.1199999856189606e-08,-2.4300000234234176e-08,0,-4.7830382170557795e-08
-0.0045834758,-0.0019978519,0.0009577168,0.005,4.389314085528895e-07,3.6139999792794697e-07,2.490999975179875e-07,0,-4.3082881479201973e-07
-0.0043285199,-0.0025011947,0.0008152146,0.005,3.7489280657609925e-07,2.8750000069521775e-07,2.4060000214376487e-07,0,-3.693056218551441e-07
-0.0045654235,-0.0020374954,0.0492573036,0.005,4.2472816375038747e-08,3.870000142569552e-08,1.7499999671599653e-08,0,-4.2472301632276444e-08
-0.0045663474,0.0020356893,0.0007414236,0.005,1.873290642606662e-07,1.873000030627736e-07,-3.3000000509986194e-09,0,-1.72413704701245e-07
-0.0020740728,-0.0045467882,0.0007584565,0.005,3.7775555483676726e-07,1.4859999453165074e-07,3.4729998787952354e-07,0,-3.776497557806194e-07
-0.0020737494,0.0045469519,0.0492444325,0.005,4.3184488873748705e-08,1.78999997046958e-08,-3.930000147533974e-08,0,-4.318448255762053e-08
