x,y,z,t,d,dx,dy,dz,eta
0.0004850087,-0.0049756758,0.0496053582,0.01,2.2064186850911938e-06,2.5869999831229507e-07,-2.1912001102464274e-06,0,2.2059619662288116e-06
0.0004842646,0.0049756981,0.0003887455,0.01,2.5713031703844536e-08,2.5400000325248584e-08,3.999999886872274e-09,0,6.441704572535123e-09
0.0028544873,-0.0041017943,0.0016192457,0.01,2.113039982987175e-07,1.2999999965401798e-09,2.1130000504854252e-07,0,-1.726920986480293e-07
0.0024634265,-0.0043486416,0.0020376674,0.01,2.9038861271146743e-07,-2.2700000101849582e-08,2.8950000796612585e-07,0,-2.6307849958565055e-07
0.0023757444,-0.0043975901,0.0016495307,0.01,2.146560262872299e-07,-1.799999971296984e-08,2.1389999460552644e-07,0,-1.9674791013057913e-07
0.004104381,0.0028503757,0.0016191613,0.01,4.238727342453785e-07,2.767000069070491e-07,3.211000034752942e-07,0,4.104302204722618e-07
0.0043476732,0.0024653405,0.0020375613,0.01,5.424240043794271e-07,3.53399997266024e-07,4.1149999674416904e-07,0,5.103969408773099e-07
0.0043979788,0.002374954,0.0016496728,0.01,4.228872683142981e-07,2.7260000479145674e-07,3.2329998589375464e-07,0,3.9348149665548865e-07
0.0028567611,0.0041003525,0.0483799178,0.01,1.2502165191108361e-05,7.102300060068956e-06,1.028889982990222e-05,0,1.2502047641476007e-05
0.0024639984,0.0043483527,0.0479622748,0.01,1.6763757230364718e-05,8.296499800053425e-06,1.4566800018656068e-05,0,1.6763717680376433e-05
0.0023698254,0.0044005013,0.0483500472,0.01,1.2841273019148502e-05,6.011599907651544e-06,1.1347199688316323e-05,0,1.2840975945128605e-05
0.0041019376,-0.0028542739,0.0483813919,0.01,1.296140362683218e-05,1.071419956133468e-05,-7.294100214494392e-06,0,1.2960729493340095e-05
0.0043429588,-0.0024747046,0.0479606565,0.01,1.7372018191963434e-05,1.5115299902390689e-05,-8.562399671063758e-06,0,1.7371961943932028e-05
0.0043969534,-0.0023770386,0.0483500618,0.01,1.3272915566631127e-05,1.1727600394806359e-05,-6.215600024006562e-06,0,1.327246508635218e-05
0.0010973024,0.0048751994,0.0007047018,0.01,6.936173235772003e-08,6.089999970981808e-08,3.319999919426664e-08,0,4.576270130115384e-08
0.0011054696,-0.0048730056,0.0492930852,0.01,4.398586042952957e-06,1.0833000487764366e-06,-4.263099981471896e-06,0,4.3971277221693805e-06
