x,y,z,t,u,v,w,p,d,dx,dy,dz,eta
-0.000707455,-0.0005464058,0.0431430507,0.0025,4.2706e-06,3.6563e-06,-3.32992e-05,-0.1697044,1.8357559916637456e-09,1.6000000213622911e-09,9.000000189551827e-10,0.0,-1.8164208578008365e-09
-0.0020290737,-0.0009709674,0.0425006445,0.0025,1.48318e-05,7.8643e-06,-3.63739e-05,-0.1914387,5.6462376996080366e-09,5.199999986160719e-09,2.1999999599842113e-09,0.0,-5.6402437473117295e-09
-0.0001821308,-0.0018926067,0.0382115029,0.0025,4.244e-06,4.39744e-05,-0.0001613015,-0.985721,1.5839823674923537e-08,2.099999951710174e-09,1.5699999522666985e-08,0.0,-1.5828963632891213e-08
-0.0005062506,0.0002725959,0.0379615974,0.0025,1.41044e-05,-5.4862e-06,-0.0001783342,-1.132212,5.0596442591199775e-09,4.799999953064571e-09,-1.6000000213622911e-09,0.0,-4.9848211089486075e-09
3.76609e-05,-0.0006054505,0.037961533,0.0025,-7.623e-07,1.47222e-05,-0.0001767018,-1.135237,5.503635325254663e-09,2.000000026702864e-10,5.500000010982831e-09,0.0,-5.476973542663938e-09
-0.0008183683,-0.0001661533,0.0390200655,0.0025,1.74241e-05,2.1546e-06,-0.0001332191,-0.8084619,6.044005296246269e-09,5.800000035804942e-09,1.7000000296363282e-09,0.0,-6.022281471684127e-09
0.0009911231,-0.0016959813,0.0021388507,0.0025,-0.0025928799,0.0033283476,0.1753936233,638.396,1.308533228439046e-05,6.392700015567243e-06,-1.1417499990784563e-05,0.0,1.3083119581603405e-05
-0.0021142614,-0.0001372858,0.0148817725,0.0025,-0.0079682519,-0.0006644356,0.0203537212,99.44147,3.874011326843174e-06,-3.849499989883043e-06,-4.3509999159141444e-07,0.0,3.869611316428996e-06
-0.0011254131,-0.0005124364,0.0141030378,0.0025,-0.0059658762,-0.0027894122,0.0295218349,146.5908,3.3582850846869405e-06,-2.9123000331310323e-06,-1.6722999589546816e-06,0.0,3.343509007148549e-06
-0.0009145124,0.0002731429,0.0146554817,0.0025,-0.0048817909,0.0008047326,0.0253104981,122.5018,1.861627879407024e-06,-1.8463000515112071e-06,2.3840000551444973e-07,0.0,1.8373512855910865e-06
0.0007003503,0.0003278536,0.021774335,0.0025,0.0003718262,0.0002346558,5.29276e-05,-8.529965,9.459539995759769e-08,9.25000023244138e-08,1.9799999861902506e-08,0.0,9.216990375668453e-08
0.00073062,-0.0007862365,0.0207847099,0.0025,0.0006031206,-0.0005646813,0.001296527,-3.322766,2.9619806696246087e-07,2.1930000571046548e-07,-1.991000004863963e-07,0.0,2.9513173929827247e-07
0.0007960903,-0.0018612845,0.0212931013,0.0025,0.000444584,-0.001141262,7.13343e-05,-8.534436,3.605610459089803e-07,1.4549999605151243e-07,-3.2989998999255477e-07,0.0,3.6053835944299326e-07
0.0010490683,0.00119354,0.012706012,0.0025,0.0080642579,0.0099923777,0.0473170192,234.7415,6.368936283251969e-06,4.2667998059187084e-06,4.728400199383032e-06,0.0,6.3683951680815025e-06
0.0022753536,-0.0002406173,0.0471924577,0.0025,-3.4713e-06,4.233e-07,-1.0387e-06,-0.008580478,1.0049875376338946e-09,-9.999999717180685e-10,1.000000013351432e-10,0.0,-1.004971298453755e-09
0.0014694634,-0.0007718783,0.0481413698,0.0025,-1.4514e-06,8.065e-07,4.704e-07,-0.005123258,4.4721359948596273e-10,-4.000000053405728e-10,2.000000026702864e-10,0.0,-4.4712399364585376e-10
0.0013089723,0.0002955531,0.0479526875,0.0025,-1.5307e-06,-4.503e-07,-3.913e-07,-0.007860907,4.000000053405728e-10,-4.000000053405728e-10,0.0,0.0,-3.90177761410912e-10
0.0017732432,-9.33808e-05,0.0129942569,0.0025,0.0138240208,-0.0008187148,0.0423909736,210.2774,6.281463811319554e-06,6.2489998526871204e-06,-6.377999852702487e-07,0.0,6.273920562668844e-06
0.0001941868,-0.0002563333,0.0133687632,0.0025,0.0012693124,-0.0021530799,0.0418949377,196.9345,1.348513364973769e-06,6.363999887071259e-07,-1.188900000670401e-06,0.0,1.332029248532951e-06
-0.0004225349,-0.0013055342,0.0126766894,0.0025,-0.0034734626,-0.0108116654,0.0493726249,241.5867,6.232897703739582e-06,-2.189699898735853e-06,-5.835599949932657e-06,0.0,6.226344512948786e-06
-0.0007366286,-0.0018396451,0.0115077937,0.0025,-0.0073303041,-0.0201533032,0.0698905083,338.6558,1.1968631952186115e-05,-4.672000159189338e-06,-1.101910038414644e-05,0.0,1.1966217164593573e-05
0.0003417318,0.0020588915,0.0096833237,0.0025,0.0027579819,0.02343526,0.1127229818,545.6981,1.8957793145091273e-05,2.963699898828054e-06,1.8724700566963293e-05,0.0,1.8957263891336302e-05
0.0004259922,0.0007551082,0.009807014,0.0025,0.0062933958,0.0074481006,0.1078885192,531.4004,7.668811122130137e-06,3.1633001071895706e-06,6.985999789321795e-06,0.0,7.639091309619194e-06
0.0004811712,0.0006194502,0.0231828964,0.0025,0.0001372641,0.0001751444,-0.0009906748,-12.49412,3.142737625694281e-08,2.1199999977739026e-08,2.3200000143219768e-08,0.0,3.132694765639425e-08
-0.0004672336,0.001668125,0.0345778631,0.0025,2.33041e-05,-7.88512e-05,-0.0004003309,-2.752006,3.000166515221281e-08,7.3000001599154984e-09,-2.9100000631387957e-08,0.0,-2.999047912658273e-08
0.000110058,-0.0009088311,0.0438330101,0.0025,-6.061e-07,4.4146e-06,-2.473e-05,-0.1227783,1.5297058064689395e-09,-2.999999970665357e-10,1.500000013088254e-09,0.0,-1.5251869180587727e-09
0.0005457654,-0.0002156874,0.0393604489,0.0025,-1.09068e-05,4.4597e-06,-0.0001212074,-0.7321961,3.671511983327491e-09,-3.2000000427245823e-09,1.8000000379103653e-09,0.0,-3.63759675462913e-09
0.0006842416,-0.0008113154,0.0402570178,0.0025,-9.6333e-06,1.10034e-05,-9.06025e-05,-0.5262243,5.021951743344744e-09,-2.900000017902471e-09,4.099999895146311e-09,0.0,-5.003814736908099e-09
-0.0002928331,0.0015939681,0.0369021664,0.0025,7.617e-06,-4.97484e-05,-0.0002302162,-1.490052,1.7102046001582494e-08,3.2000000427245823e-09,-1.6799999613681393e-08,0.0,-1.7101681569356778e-08
0.0002139299,0.0011012441,0.0112147837,0.0025,0.0021908702,0.0126684551,0.0773373847,379.4311,6.9147877184150275e-06,8.576000141147233e-07,6.861399924673606e-06,0.0,6.899124218373749e-06
-0.0007501584,0.0007764459,0.0269857763,0.0025,3.51433e-05,-4.37133e-05,-0.0013841569,-11.35064,3.932759895519666e-08,2.7100000465907215e-08,-2.8500000581743734e-08,0.0,-3.932635353259481e-08
0.0001914231,-0.000613976,0.004621555,0.0025,-0.0007671679,0.0009818792,0.183594954,812.8355,7.617671144544147e-06,1.370900008623721e-06,-7.4933000178134535e-06,0.0,7.562372103732179e-06
0.0016708805,-0.0004501825,0.0035610955,0.0025,-0.0038188296,0.0005266324,0.1838134107,777.8313,1.8960517991217785e-05,1.8223299775854684e-05,-5.235699973127339e-06,0.0,1.8957935320685054e-05
-0.0001496808,0.0002749168,0.0444873487,0.0025,2.52e-07,-1.6385e-06,-1.79072e-05,-0.09324335,4.1231057457125075e-10,1.000000013351432e-10,-4.000000053405728e-10,0.0,-3.991229824396557e-10
-0.0006251142,0.0011275177,0.0443694258,0.0025,2.362e-06,-5.1418e-06,-1.77842e-05,-0.09184636,2.1023796037411557e-09,9.000000189551827e-10,-1.8999999351621e-09,0.0,-2.098095095662972e-09
0.0008181843,-0.000291198,0.0232647785,0.0025,0.0001802636,-6.12104e-05,-0.0010136631,-12.68019,3.417908800429359e-08,3.139999904533397e-08,-1.3500000228816589e-08,0.0,3.4108860542752216e-08
0.001383052,-0.0004580047,0.0219553609,0.0025,0.000595727,-0.0002746052,-0.0002929449,-10.34457,1.7981780331410846e-07,1.711999999542968e-07,-5.5000000998006726e-08,0.0,1.798106088093509e-07
-9.94137e-05,-0.0008399713,0.0240003232,0.0025,-1.56474e-05,-0.0001285545,-0.0012568529,-13.29042,9.533624556468112e-09,-8.000000106811456e-10,-9.499999897855105e-09,0.0,9.528181627049305e-09
7.82772e-05,-0.000785853,0.0223218088,0.0025,3.33342e-05,-0.0003015895,-0.0004582982,-10.6047,8.607700152651887e-08,6.90000012681935e-09,-8.580000354641015e-08,0.0,8.606141072085415e-08
-0.0019196102,0.000397044,0.023528681,0.0025,-0.0003815381,5.84658e-05,-0.0012599388,-14.10092,3.939999970725694e-08,-3.939999970725694e-08,0.0,0.0,3.858334221042148e-08
-0.002363637,-0.0004064175,0.0229103478,0.0025,-0.0005173438,-0.0001003474,-0.0013576014,-14.43696,1.0698060748381977e-07,-1.0259999783102103e-07,-3.03000007306764e-08,0.0,1.0625076084843504e-07
0.0005221978,0.0003462678,0.0429310385,0.0025,-4.8116e-06,-2.3603e-06,-3.53246e-05,-0.1908915,1.2041594388279009e-09,-9.000000189551827e-10,-8.000000106811456e-10,0.0,-1.1921898185459842e-09
0.0010223394,0.0003153579,0.0410222009,0.0025,-1.21924e-05,-2.3083e-06,-7.02547e-05,-0.4007066,3.929376379829819e-09,-3.7999998703242e-09,-9.999999717180685e-10,0.0,-3.925930654570878e-09
-0.0009432704,0.0021178484,0.0095036317,0.0025,-0.0124709565,0.024171088,0.1176853655,569.8025,2.2127007468952797e-05,-9.115599823417142e-06,2.0162100554443896e-05,0.0,2.212666366097852e-05
-0.0007215163,0.0005093238,0.0093045098,0.0025,-0.0079285454,0.006908629,0.1204769264,584.4244,8.467378393106628e-06,-6.983800176385557e-06,4.787800207850523e-06,0.0,8.466589585114938e-06
0.0016225629,0.0003431346,0.007172616,0.0025,0.0126997146,0.0029077136,0.1679571634,791.7817,2.1556124920607544e-05,2.1183899661991745e-05,3.988599928561598e-06,0.0,2.1550834430065363e-05
0.001798111,0.0003676821,0.00874135,0.0025,0.0207031613,0.0041768372,0.1353919775,652.0418,1.9827117284876294e-05,1.9392100512050092e-05,4.130500201426912e-06,0.0,1.9826463895519352e-05
0.0021086187,0.0010702413,0.0082473577,0.0025,0.0246135204,0.0114022526,0.1516754779,720.9529,2.672739719855599e-05,2.363400017202366e-05,1.2481499652494676e-05,0.0,2.6723924439508648e-05
0.0020684738,0.0016370987,0.0374701093,0.0025,-5.74528e-05,-4.29679e-05,-0.0001834321,-1.166977,2.4691091837780732e-08,-1.929999982053232e-08,-1.5399999497844874e-08,0.0,-2.469089706389621e-08
0.0002072125,-0.0016187283,0.0343179665,0.0025,-1.45483e-05,7.491e-05,-0.0004297857,-2.945741,3.1593987870337514e-08,-4.2999999116943854e-09,3.130000081341677e-08,0.0,-3.159264720989895e-08
0.0009367895,-0.0019825779,0.0335456453,0.0025,-4.8054e-05,0.0001004061,-0.0004969396,-3.475189,4.937529851645195e-08,-2.1600000010835174e-08,4.4400000120958794e-08,0.0,-4.9372109790692814e-08
0.0013131965,-0.0022601035,0.0344218901,0.0025,-6.3025e-05,0.0001076915,-0.0004088839,-2.741288,4.92442886468325e-08,-2.4000000209412065e-08,4.3000000005122274e-08,0.0,-4.92369317114591e-08
0.0007939185,-0.0027389767,0.0336982325,0.0025,-5.34358e-05,0.0001491779,-0.0004789818,-3.247701,6.214434478124531e-08,-1.759999967987369e-08,5.960000137861243e-08,0.0,-6.21435671302982e-08
0.0008414127,-0.0011991675,0.0133454012,0.0025,0.0057124826,-0.0084615069,0.0389804558,190.0562,4.871853889198974e-06,2.4393000330746872e-06,-4.217200057610171e-06,0.0,4.853301364435118e-06
-0.0002207096,-0.0008522959,0.0149984095,0.0025,-0.0009372422,-0.003184752,0.0233607327,108.5962,1.8608092204885907e-06,-3.7949999409647717e-07,-1.821700038817653e-06,0.0,1.8586698169678227e-06
0.0009598935,-0.0004863505,0.015561702,0.0025,0.0032533806,-0.0016289823,0.0183284282,86.71673,1.6427659375040093e-06,1.3564999790105503e-06,-9.266000233765226e-07,0.0,1.6288590375759283e-06
0.0007442595,-0.0003794632,0.0143912055,0.0025,0.00326768,-0.002243096,0.0281255937,136.8855,2.1361850031098584e-06,1.7964999869946041e-06,-1.1557999641809147e-06,0.0,2.1254983867885014e-06
0.0005037014,-0.0016870226,0.0156231572,0.0025,0.0013456713,-0.0050970133,0.0161658086,79.01264,2.7482788027555216e-06,8.047999813243223e-07,-2.627800085974741e-06,0.0,2.748210612701007e-06
-0.0006225219,-0.0022917415,0.0162547239,0.0025,-0.0015561688,-0.005563143,0.0120729555,57.10564,2.6896470899373526e-06,-5.96800020957744e-07,-2.622600050017354e-06,0.0,2.6873352960195968e-06
-0.0001988314,-0.0009023679,0.0174477536,0.0025,-0.0003508311,-0.0015632636,0.0093431235,39.91358,8.66132040755474e-07,-9.229999875515205e-08,-8.61200021518016e-07,0.0,8.608916689099204e-07
-1.7203e-05,-0.0015704999,0.0163205183,0.0025,5.75814e-05,-0.0041114545,0.0133537692,61.00587,1.8777969899019809e-06,2.7200000474181252e-08,-1.8775999706122093e-06,0.0,1.8771901656917424e-06
0.0010869159,-0.0031120867,0.0166962524,0.0025,0.0016953468,-0.0055705016,0.0091652123,41.60512,3.135663519060472e-06,1.0121999594048248e-06,-2.967799900943646e-06,0.0,3.1355795154274294e-06
0.0005845637,-0.0031866708,0.0154791744,0.0025,0.001398311,-0.0092732872,0.0133747606,62.18719,4.312554665375501e-06,8.458000024802459e-07,-4.228800207783934e-06,0.0,4.312004605390961e-06
0.0007274992,-0.0014051355,0.0120686901,0.0025,0.0068723222,-0.0133484128,0.0597598447,291.3429,8.324417649419047e-06,3.3492999591544503e-06,-7.620899850735441e-06,0.0,8.307642254277905e-06
0.001049526,-0.0025811339,0.0124554506,0.0025,0.0100557659,-0.0225038094,0.0472322906,230.8873,1.1780403838201892e-05,3.945900061808061e-06,-1.1099899893451948e-05,0.0,1.176871813955314e-05
0.0002622695,0.0009518724,0.0143050876,0.0025,0.0009332784,0.0047667883,0.0278280375,139.1502,2.248858436360024e-06,7.154999934755324e-07,2.1319999632396502e-06,0.0,2.245474177323169e-06
0.0005393923,0.001863567,0.0145679927,0.0025,0.0022188363,0.0078120327,0.0223502868,116.0347,3.8043936001486145e-06,1.146899990089878e-06,3.627400019468041e-06,0.0,3.80325502707295e-06
0.0026602007,0.0010332984,0.0164549809,0.0025,0.0053866771,0.0019222327,0.0105224578,49.57796,2.9230395739432424e-06,2.747100097622024e-06,9.98800032903091e-07,0.0,2.9223477344495624e-06
0.0019498945,0.0007231491,0.0231610016,0.0025,0.0004292051,0.0001561106,-0.0012366358,-13.9391,6.286182951953379e-08,5.809999947814504e-08,2.4000000209412065e-08,0.0,6.281975639980605e-08
0.0020684184,2.65257e-05,0.0245593804,0.0025,0.0001088775,1.5101e-06,-0.0015211692,-13.97628,2.5821309534990178e-08,-2.5700000350070695e-08,2.4999999848063226e-09,0.0,-2.5665827301131483e-08
0.0020740819,-0.0001689831,0.0234479034,0.0025,0.0003471172,-1.43157e-05,-0.0013434233,-14.1499,4.523450058968592e-08,4.5000000170603016e-08,-4.599999936516497e-09,0.0,4.522492677095161e-08
-0.0027120853,0.0003559005,0.0233377453,0.0025,-0.0003827443,3.55773e-05,-0.0015759051,-15.22403,4.810093656715253e-08,-4.809999865074133e-08,2.999999970665357e-10,0.0,4.773015600378211e-08
-0.0031269842,0.0009980708,0.0228342889,0.0025,-0.0006548649,0.0002269814,-0.0016370584,-16.56724,9.22143712500656e-08,-8.930000205964461e-08,2.3000000126671694e-08,0.0,9.206524801850732e-08
-0.0002729477,-0.0015551498,0.0211391642,0.0025,-0.0002498269,-0.0010052705,0.0006524768,-6.491433,3.1658544230595e-07,-2.8500000581743734e-08,-3.153000136535411e-07,0.0,3.154800704988428e-07
-0.0014862212,-0.0019339257,0.0219003685,0.0025,-0.0006740749,-0.000828927,-0.0007983613,-12.36456,2.6604891445458634e-07,-1.7089999460040417e-07,-2.039000008835501e-07,0.0,2.6581047980625896e-07
-0.0017720221,-0.001461809,0.0196573795,0.0025,-0.0017325733,-0.0016107167,0.0026521751,3.538172,8.735447636354365e-07,-6.679999842162943e-07,-5.629000270346296e-07,0.0,8.734969990193894e-07
-0.0014689855,-0.0006879237,0.0188710167,0.0025,-0.0019614714,-0.000927284,0.0046219069,15.22379,8.320247388837743e-07,-7.347999826379237e-07,-3.902999878846458e-07,0.0,8.309728757639485e-07
-0.0013719194,-0.0013535518,0.0206564223,0.0025,-0.0010966813,-0.0011487228,0.0010431234,-4.395889,4.6211857807065826e-07,-3.300999935618165e-07,-3.2340000188924023e-07,0.0,4.6211571619607546e-07
0.0014622066,-0.0010448506,0.0370015565,0.0025,-4.67564e-05,3.11327e-05,-0.0002226801,-1.431774,1.9785348470691133e-08,-1.6099999555763134e-08,1.1500000063335847e-08,0.0,-1.978534776097239e-08
0.0005722497,-0.0004674675,0.0362262801,0.0025,-1.44694e-05,1.86475e-05,-0.0002760853,-1.858087,1.0244998627229052e-08,-7.999999773744548e-09,6.4000000854491645e-09,0.0,-1.024446407240677e-08
-0.0017048156,0.0007367033,0.0349026438,0.0025,7.38757e-05,-3.47553e-05,-0.0003741071,-2.515655,3.0305940867947356e-08,2.8200000556921623e-08,-1.1100000030239698e-08,0.0,-3.0289536286694924e-08
-0.0017465466,-0.0010256877,0.0357295359,0.0025,6.93218e-05,3.85548e-05,-0.0003017944,-2.004513,2.7613403119630675e-08,2.350000016804188e-08,1.450000031155696e-08,0.0,-2.7606818645779102e-08
-0.0007725038,-0.0006533029,0.0347500054,0.0025,3.76732e-05,3.06244e-05,-0.0003987678,-2.702771,1.74725496293604e-08,1.2700000162624292e-08,1.2000000104706032e-08,0.0,-1.7446055856039366e-08
-0.0019761499,-0.0005059823,0.0340581041,0.0025,9.76293e-05,2.46845e-05,-0.0004546156,-3.083731,4.084617444277683e-08,3.9500001491887815e-08,1.0399999972321439e-08,0.0,-4.0845233562156885e-08
0.0004277011,0.0011014055,0.0338564693,0.0025,-2.3477e-05,-6.13205e-05,-0.0004746489,-3.328048,2.5394880864837432e-08,-1.0099999947499327e-08,-2.3300000151493805e-08,0.0,-2.5375936586399805e-08
0.0007656297,0.0004188928,0.0347567011,0.0025,-3.34801e-05,-1.44613e-05,-0.0003886799,-2.698903,1.601530463801737e-08,-1.450000031155696e-08,-6.800000118545313e-09,0.0,-1.5984416211760506e-08
0.0013243707,8.97176e-05,0.0338910052,0.0025,-6.99309e-05,-1.383e-07,-0.0004732405,-3.292965,2.850122804431976e-08,-2.8400000573469697e-08,-2.3999999765322855e-09,0.0,-2.8497269622621696e-08
0.0005346962,0.0024522079,0.0326937402,0.0025,-3.23881e-05,-0.0001515933,-0.0006139809,-4.1473,6.609281655300947e-08,-1.2500000146076218e-08,-6.490000004077956e-08,0.0,-6.607311925106024e-08
0.0011163756,0.0010256144,0.0328243714,0.0025,-7.124e-05,-6.39425e-05,-0.0005999158,-4.190228,3.8762095755373593e-08,-2.8100000548647586e-08,-2.6700000432811066e-08,0.0,-3.875662141282314e-08
0.000254918,0.0023583187,0.0414231191,0.0025,-2.8137e-06,-2.29785e-05,-5.4445e-05,-0.2982867,7.731753015605136e-09,-7.000000024071085e-10,-7.699999748922437e-09,0.0,-7.730633504003659e-09
7.28916e-05,0.0036192906,0.0417046642,0.0025,-1.6278e-06,-2.94185e-05,-3.87755e-05,-0.1971258,1.0404326289403798e-08,-2.999999970665357e-10,-1.0399999972321439e-08,0.0,-1.0403932170638397e-08
-0.0011911061,-0.0007381088,0.0420673591,0.0025,1.09372e-05,7.8669e-06,-4.67167e-05,-0.2608334,3.935733516868822e-09,3.5000000675466936e-09,1.8000000379103653e-09,0.0,-3.923222589245073e-09
-0.0008454652,5.76918e-05,0.0408033481,0.0025,1.0271e-05,-1.5042e-06,-7.6093e-05,-0.4426502,3.705401541154174e-09,3.7000000840947678e-09,-2.000000026702864e-10,0.0,-3.7050315816657825e-09
0.0017040247,0.0018612208,0.0401069794,0.0025,-2.40987e-05,-2.81881e-05,-8.33286e-05,-0.4894271,1.2238055013824578e-08,-8.399999806840697e-09,-8.899999848210882e-09,0.0,-1.2236647439680531e-08
-0.0010947308,-0.0008487167,0.0372759485,0.0025,3.21337e-05,2.5141e-05,-0.0002116872,-1.347383,1.4024621464159281e-08,1.1000000021965661e-08,8.699999831662808e-09,0.0,-1.4023962555467784e-08
-0.0004011989,-0.0020493975,0.0359611689,0.0025,1.53466e-05,7.23443e-05,-0.0002797537,-1.87777,3.003614423846557e-08,5.099999977886682e-09,2.9600000672758142e-08,0.0,-3.002840821440464e-08
0.0003019358,0.0010640663,0.0453072624,0.0025,-9.779e-07,-3.2448e-06,-1.16986e-05,-0.05590255,1.1704699431902554e-09,-4.000000053405728e-10,-1.0999999799921056e-09,0.0,-1.167413628223521e-09
-0.0004879488,-0.0012461105,0.0446898658,0.0025,1.8102e-06,4.9298e-06,-1.55759e-05,-0.07702369,1.5811387754638417e-09,4.999999858590343e-10,1.500000013088254e-09,0.0,-1.5790446188015256e-09
3.4142e-05,-0.0008865008,0.0461356247,0.0025,-7.86e-08,1.9492e-06,-6.7552e-06,-0.03498216,7.07106762032339e-10,-1.000000013351432e-10,7.000000024071085e-10,0.0,-7.033298987700956e-10
0.0018412856,0.000599817,0.0022014342,0.0025,-0.0052669889,-0.0009071097,0.1741818191,644.438,1.3452057828544639e-05,1.2946899914823007e-05,3.6517999433272053e-06,0.0,1.3441371229187468e-05
0.0020512185,-0.0001885088,0.0023865659,0.0025,-0.0054077012,-0.0010533616,0.1752913052,669.9393,1.5082819118106272e-05,1.5010699826234486e-05,-1.47319997267914e-06,0.0,1.5082532586931183e-05
-1.95095e-05,0.0010755809,0.0123305987,0.0025,-0.0001749695,0.008969664,0.0560200853,272.8922,4.643839019990992e-06,-2.3870001086834236e-07,4.6376999307540245e-06,0.0,4.641277287900647e-06
-0.0011654551,0.0012720375,0.0088710085,0.0025,-0.0135684272,0.014952803,0.1332326989,639.1227,1.8523651306168176e-05,-1.2191700079711154e-05,1.3945899809186812e-05,0.0,1.8518670805391406e-05
-0.0007934138,0.000432623,0.0080770557,0.0025,-0.0081113837,0.0029230987,0.1483669105,706.6636,1.0181122888752725e-05,-8.587699994677678e-06,5.4686997827957384e-06,0.0,1.0157963844279242e-05
-0.0011376837,0.0023721209,0.0083364949,0.0025,-0.0131040387,0.0267372909,0.1492829866,712.1413,2.9767841624561697e-05,-1.3144799595465884e-05,2.6708399673225358e-05,0.0,2.9766323673105326e-05
-0.0001871463,0.0018424517,0.0077007756,0.0025,-0.0016342711,0.0160752921,0.1583820138,753.7593,2.2491896743304096e-05,-2.028900098594022e-06,2.2400199668481946e-05,0.0,2.249057641462134e-05
-0.0008029686,0.0027851652,0.0068553078,0.0025,-0.0073024213,0.0226070978,0.1809384932,861.6003,4.0568997064838186e-05,-1.0689799637475517e-05,3.91352987207938e-05,0.0,4.0565051026428094e-05
0.000175731,-0.0002480684,0.0112377174,0.0025,0.0017216428,-0.0033921934,0.0769239393,379.0347,1.7962128140425193e-06,7.764999736536993e-07,-1.6197000149986707e-06,0.0,1.7706821906289158e-06
0.0013165675,4.48459e-05,0.0119058581,0.0025,0.0137111706,0.0007533878,0.0639636493,309.8538,6.7323653638595715e-06,6.7285000113770366e-06,-2.2810000643858075e-07,0.0,6.7169136222524316e-06
-0.0017234134,0.0009085971,0.0290860682,0.0025,0.0001294594,-7.11818e-05,-0.001120176,-8.590023,7.774734456234e-08,6.869999680247929e-08,-3.6399999459035826e-08,0.0,-7.77471826783789e-08
-0.0015019847,-5.02439e-05,0.030872974,0.0025,0.0001154354,-6.0957e-06,-0.0008476211,-6.286439,5.0032390674914495e-08,5.000000058430487e-08,1.8000000379103653e-09,0.0,-5.003222744090485e-08
-0.0007153454,0.0006152412,0.0301537206,0.0025,5.58105e-05,-4.39416e-05,-0.0009564007,-7.201677,3.562611539109639e-08,2.8100000548647586e-08,-2.1900000035657285e-08,0.0,-3.558460145438539e-08
-0.0018443343,-0.0011243826,0.0459214907,0.0025,4.8816e-06,2.9608e-06,-6.0007e-06,-0.02800213,1.5652475982008696e-09,1.400000004814217e-09,7.000000024071085e-10,0.0,-1.5597508007392236e-09
-0.0012163417,-0.0001121866,0.0447201459,0.0025,5.0096e-06,2.965e-07,-1.59519e-05,-0.07667868,1.5033296829614073e-09,1.500000013088254e-09,1.000000013351432e-10,0.0,-1.5028445501941157e-09
-0.001401365,0.0010798835,0.0439754012,0.0025,6.8404e-06,-5.8764e-06,-2.05278e-05,-0.1040162,2.9068882856364553e-09,2.1999999599842113e-09,-1.8999999351621e-09,0.0,-2.9023630521499144e-09
-0.0020753145,0.0011654319,0.045517845,0.0025,5.9705e-06,-3.3823e-06,-7.355e-06,-0.03474402,2.1954498219400875e-09,1.8999999351621e-09,-1.0999999799921056e-09,0.0,-2.1952610606071343e-09
0.0003052041,0.0018109706,0.0434348812,0.0025,-2.3321e-06,-1.0337e-05,-2.50542e-05,-0.1327344,3.4234486356865546e-09,-4.000000053405728e-10,-3.4000000592726565e-09,0.0,-3.419195239223391e-09
-0.0022021668,-0.0008159169,0.0396560094,0.0025,3.67714e-05,1.40282e-05,-0.0001008003,-0.5821929,1.3029965550970246e-08,1.2300000129528144e-08,4.2999999116943854e-09,0.0,-1.302773271509225e-08
-0.000658898,-0.0011069867,0.0403351044,0.0025,8.0962e-06,1.49887e-05,-8.70319e-05,-0.5105977,6.60378685068963e-09,3.5000000675466936e-09,5.600000019256868e-09,0.0,-6.602231488947452e-09
-0.0022007829,-0.0010380301,0.0404992649,0.0025,2.80309e-05,1.40743e-05,-7.71211e-05,-0.4274108,1.0825894847243944e-08,9.799999922677216e-09,4.599999936516497e-09,0.0,-1.0825876081872743e-08
-0.0016745741,-0.0007304837,0.0410934366,0.0025,1.7558e-05,7.7585e-06,-6.50818e-05,-0.3673848,6.870953139781477e-09,6.4000000854491645e-09,2.4999999848063226e-09,0.0,-6.865745334457343e-09
-0.0026218651,0.0001593948,0.0404123854,0.0025,3.48517e-05,-1.7203e-06,-7.39621e-05,-0.4269384,1.1706835501001933e-08,1.1700000079883921e-08,-4.000000053405728e-10,0.0,-1.170271130652642e-08
0.0016550496,0.0004723769,0.0193771515,0.0025,0.0018300689,0.0005911631,0.0035081404,8.35381,7.506963584091864e-07,7.28200006960833e-07,1.8240000088098896e-07,0.0,7.502978315613792e-07
0.0007006851,0.0004058484,0.0198541524,0.0025,0.0007080923,0.0003427955,0.0029470612,5.232243,2.7803872626464e-07,2.564999874721252e-07,1.0730000354897129e-07,0.0,2.7573662832311094e-07
0.0015127728,0.001689985,0.018981701,0.0025,0.0016681563,0.0020859951,0.0043093918,11.92155,1.1133157613585354e-06,8.097999852907378e-07,7.639999921593699e-07,0.0,1.1093577984427894e-06
0.000228455,0.0011458927,0.0195081618,0.0025,0.0002148552,0.0011816169,0.0036467716,8.508526,4.169403382547898e-07,9.699999736767495e-08,4.0550000335315417e-07,0.0,4.1663929254733e-07
-0.0004551454,-0.0009309344,0.0201940302,0.0025,-0.0003824026,-0.0008659477,0.0023135227,1.566764,3.555443299774197e-07,-1.4990000352099742e-07,-3.224000124646409e-07,0.0,3.5547660818006574e-07
0.000314805,-0.003468793,0.0201049374,0.0025,0.0002818073,-0.0031341226,0.0006263992,-7.255838,9.853708888840629e-07,9.480000073835981e-08,-9.807999958866276e-07,0.0,9.853539722731557e-07
0.0014247455,-0.0032665784,0.019515623,0.0025,0.0014633794,-0.0036293107,0.0021325622,-1.530788,1.3438352652883623e-06,5.767000175183057e-07,-1.2138000329287024e-06,0.0,1.3431362735670874e-06
0.0005681038,-0.0018395611,0.019552902,0.0025,0.0007390503,-0.0021205875,0.003227671,5.977778,7.844801075407304e-07,2.6739999725577945e-07,-7.374999881903932e-07,0.0,7.835655712155887e-07
